Date,Time,State,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,TotalSamples,Negative,Positive,Population,Rural population,Urban population,Area,Density,Gender Ratio,NumPrimaryHealthCenters_HMIS,NumCommunityHealthCenters_HMIS,NumSubDistrictHospitals_HMIS,NumDistrictHospitals_HMIS,TotalPublicHealthFacilities_HMIS,NumPublicBeds_HMIS,NumRuralHospitals_NHP18,NumRuralBeds_NHP18,NumUrbanHospitals_NHP18,NumUrbanBeds_NHP18
2020-04-30,5:00 PM,Andhra Pradesh,-,-,321,31,1403,94558.0,93155.0,1403.0,49577103.0,34966693.0,14610410.0,"162,968 km2 (62,922 sq mi)",303/km2 (780/sq mi),993.0,1417,198.0,31.0,20.0,1666.0,60799.0,193.0,6480.0,65.0,16658.0
2020-05-01,5:00 PM,Andhra Pradesh,-,-,403,33,1463,102460.0,100997.0,1463.0,49577103.0,34966693.0,14610410.0,"162,968 km2 (62,922 sq mi)",303/km2 (780/sq mi),993.0,1417,198.0,31.0,20.0,1666.0,60799.0,193.0,6480.0,65.0,16658.0
2020-05-02,5:00 PM,Andhra Pradesh,-,-,403,33,1463,108403.0,106878.0,1525.0,49577103.0,34966693.0,14610410.0,"162,968 km2 (62,922 sq mi)",303/km2 (780/sq mi),993.0,1417,198.0,31.0,20.0,1666.0,60799.0,193.0,6480.0,65.0,16658.0
2020-05-03,5:00 PM,Andhra Pradesh,-,-,488,33,1583,114937.0,113354.0,1583.0,49577103.0,34966693.0,14610410.0,"162,968 km2 (62,922 sq mi)",303/km2 (780/sq mi),993.0,1417,198.0,31.0,20.0,1666.0,60799.0,193.0,6480.0,65.0,16658.0
2020-05-04,5:00 PM,Andhra Pradesh,-,-,524,36,1650,125229.0,123579.0,1650.0,49577103.0,34966693.0,14610410.0,"162,968 km2 (62,922 sq mi)",303/km2 (780/sq mi),993.0,1417,198.0,31.0,20.0,1666.0,60799.0,193.0,6480.0,65.0,16658.0
2020-05-05,5:00 PM,Andhra Pradesh,-,-,589,36,1717,133492.0,131775.0,1717.0,49577103.0,34966693.0,14610410.0,"162,968 km2 (62,922 sq mi)",303/km2 (780/sq mi),993.0,1417,198.0,31.0,20.0,1666.0,60799.0,193.0,6480.0,65.0,16658.0
2020-05-06,8:00 AM,Andhra Pradesh,-,-,589,36,1717,141274.0,139497.0,1777.0,49577103.0,34966693.0,14610410.0,"162,968 km2 (62,922 sq mi)",303/km2 (780/sq mi),993.0,1417,198.0,31.0,20.0,1666.0,60799.0,193.0,6480.0,65.0,16658.0
2020-05-07,8:00 AM,Andhra Pradesh,-,-,729,36,1777,149361.0,147528.0,1833.0,49577103.0,34966693.0,14610410.0,"162,968 km2 (62,922 sq mi)",303/km2 (780/sq mi),993.0,1417,198.0,31.0,20.0,1666.0,60799.0,193.0,6480.0,65.0,16658.0
2020-05-08,8:00 AM,Andhra Pradesh,-,-,780,38,1847,156681.0,154794.0,1887.0,49577103.0,34966693.0,14610410.0,"162,968 km2 (62,922 sq mi)",303/km2 (780/sq mi),993.0,1417,198.0,31.0,20.0,1666.0,60799.0,193.0,6480.0,65.0,16658.0
2020-05-09,8:00 AM,Andhra Pradesh,-,-,842,41,1887,165069.0,163139.0,1930.0,49577103.0,34966693.0,14610410.0,"162,968 km2 (62,922 sq mi)",303/km2 (780/sq mi),993.0,1417,198.0,31.0,20.0,1666.0,60799.0,193.0,6480.0,65.0,16658.0
2020-05-10,8:00 AM,Andhra Pradesh,-,-,887,44,1930,173735.0,171755.0,1980.0,49577103.0,34966693.0,14610410.0,"162,968 km2 (62,922 sq mi)",303/km2 (780/sq mi),993.0,1417,198.0,31.0,20.0,1666.0,60799.0,193.0,6480.0,65.0,16658.0
2020-05-11,8:00 AM,Andhra Pradesh,-,-,925,45,1980,181144.0,179126.0,2018.0,49577103.0,34966693.0,14610410.0,"162,968 km2 (62,922 sq mi)",303/km2 (780/sq mi),993.0,1417,198.0,31.0,20.0,1666.0,60799.0,193.0,6480.0,65.0,16658.0
2020-05-12,8:00 AM,Andhra Pradesh,-,-,975,45,2018,191874.0,189823.0,2051.0,49577103.0,34966693.0,14610410.0,"162,968 km2 (62,922 sq mi)",303/km2 (780/sq mi),993.0,1417,198.0,31.0,20.0,1666.0,60799.0,193.0,6480.0,65.0,16658.0
2020-05-13,8:00 AM,Andhra Pradesh,-,-,1056,46,2090,201196.0,199059.0,2137.0,49577103.0,34966693.0,14610410.0,"162,968 km2 (62,922 sq mi)",303/km2 (780/sq mi),993.0,1417,198.0,31.0,20.0,1666.0,60799.0,193.0,6480.0,65.0,16658.0
2020-05-14,8:00 AM,Andhra Pradesh,-,-,1142,47,2137,210452.0,208247.0,2100.0,49577103.0,34966693.0,14610410.0,"162,968 km2 (62,922 sq mi)",303/km2 (780/sq mi),993.0,1417,198.0,31.0,20.0,1666.0,60799.0,193.0,6480.0,65.0,16658.0
2020-05-15,8:00 AM,Andhra Pradesh,-,-,1192,48,2205,219490.0,217183.0,2157.0,49577103.0,34966693.0,14610410.0,"162,968 km2 (62,922 sq mi)",303/km2 (780/sq mi),993.0,1417,198.0,31.0,20.0,1666.0,60799.0,193.0,6480.0,65.0,16658.0
2020-05-16,8:00 AM,Andhra Pradesh,-,-,1252,48,2307,,,,49577103.0,34966693.0,14610410.0,"162,968 km2 (62,922 sq mi)",303/km2 (780/sq mi),993.0,1417,198.0,31.0,20.0,1666.0,60799.0,193.0,6480.0,65.0,16658.0
2020-05-17,8:00 AM,Andhra Pradesh,-,-,1353,49,2355,238998.0,236618.0,2230.0,49577103.0,34966693.0,14610410.0,"162,968 km2 (62,922 sq mi)",303/km2 (780/sq mi),993.0,1417,198.0,31.0,20.0,1666.0,60799.0,193.0,6480.0,65.0,16658.0
2020-05-18,8:00 AM,Andhra Pradesh,-,-,1456,50,2407,248771.0,246279.0,2282.0,49577103.0,34966693.0,14610410.0,"162,968 km2 (62,922 sq mi)",303/km2 (780/sq mi),993.0,1417,198.0,31.0,20.0,1666.0,60799.0,193.0,6480.0,65.0,16658.0
2020-05-19,8:00 AM,Andhra Pradesh,-,-,1552,50,2474,258450.0,255961.0,2339.0,49577103.0,34966693.0,14610410.0,"162,968 km2 (62,922 sq mi)",303/km2 (780/sq mi),993.0,1417,198.0,31.0,20.0,1666.0,60799.0,193.0,6480.0,65.0,16658.0
2020-05-20,8:00 AM,Andhra Pradesh,-,-,1621,52,2532,267612.0,265052.0,2407.0,49577103.0,34966693.0,14610410.0,"162,968 km2 (62,922 sq mi)",303/km2 (780/sq mi),993.0,1417,198.0,31.0,20.0,1666.0,60799.0,193.0,6480.0,65.0,16658.0
2020-05-21,8:00 AM,Andhra Pradesh,-,-,1640,53,2602,275704.0,273099.0,2452.0,49577103.0,34966693.0,14610410.0,"162,968 km2 (62,922 sq mi)",303/km2 (780/sq mi),993.0,1417,198.0,31.0,20.0,1666.0,60799.0,193.0,6480.0,65.0,16658.0
2020-05-22,8:00 AM,Andhra Pradesh,-,-,1709,53,2647,284119.0,281452.0,2514.0,49577103.0,34966693.0,14610410.0,"162,968 km2 (62,922 sq mi)",303/km2 (780/sq mi),993.0,1417,198.0,31.0,20.0,1666.0,60799.0,193.0,6480.0,65.0,16658.0
2020-05-23,8:00 AM,Andhra Pradesh,-,-,1763,55,2709,292969.0,290255.0,2561.0,49577103.0,34966693.0,14610410.0,"162,968 km2 (62,922 sq mi)",303/km2 (780/sq mi),993.0,1417,198.0,31.0,20.0,1666.0,60799.0,193.0,6480.0,65.0,16658.0
2020-05-24,8:00 AM,Andhra Pradesh,-,-,1809,56,2757,304326.0,301529.0,2627.0,49577103.0,34966693.0,14610410.0,"162,968 km2 (62,922 sq mi)",303/km2 (780/sq mi),993.0,1417,198.0,31.0,20.0,1666.0,60799.0,193.0,6480.0,65.0,16658.0
2020-05-25,8:00 AM,Andhra Pradesh,-,-,1856,56,2823,314566.0,311680.0,2671.0,49577103.0,34966693.0,14610410.0,"162,968 km2 (62,922 sq mi)",303/km2 (780/sq mi),993.0,1417,198.0,31.0,20.0,1666.0,60799.0,193.0,6480.0,65.0,16658.0
2020-05-26,8:00 AM,Andhra Pradesh,-,-,1896,56,3110,322714.0,319731.0,2719.0,49577103.0,34966693.0,14610410.0,"162,968 km2 (62,922 sq mi)",303/km2 (780/sq mi),993.0,1417,198.0,31.0,20.0,1666.0,60799.0,193.0,6480.0,65.0,16658.0
2020-05-27,8:00 AM,Andhra Pradesh,-,-,2009,57,3171,332378.0,329261.0,2787.0,49577103.0,34966693.0,14610410.0,"162,968 km2 (62,922 sq mi)",303/km2 (780/sq mi),993.0,1417,198.0,31.0,20.0,1666.0,60799.0,193.0,6480.0,65.0,16658.0
2020-05-28,8:00 AM,Andhra Pradesh,-,-,2057,58,3171,342236.0,338991.0,2841.0,49577103.0,34966693.0,14610410.0,"162,968 km2 (62,922 sq mi)",303/km2 (780/sq mi),993.0,1417,198.0,31.0,20.0,1666.0,60799.0,193.0,6480.0,65.0,16658.0
2020-05-29,8:00 AM,Andhra Pradesh,-,-,2057,58,3171,353874.0,350544.0,2874.0,49577103.0,34966693.0,14610410.0,"162,968 km2 (62,922 sq mi)",303/km2 (780/sq mi),993.0,1417,198.0,31.0,20.0,1666.0,60799.0,193.0,6480.0,65.0,16658.0
2020-05-30,8:00 AM,Andhra Pradesh,-,-,2226,60,3436,363378.0,359917.0,2944.0,49577103.0,34966693.0,14610410.0,"162,968 km2 (62,922 sq mi)",303/km2 (780/sq mi),993.0,1417,198.0,31.0,20.0,1666.0,60799.0,193.0,6480.0,65.0,16658.0
2020-05-31,8:00 AM,Andhra Pradesh,-,-,2289,60,3569,372748.0,369177.0,3045.0,49577103.0,34966693.0,14610410.0,"162,968 km2 (62,922 sq mi)",303/km2 (780/sq mi),993.0,1417,198.0,31.0,20.0,1666.0,60799.0,193.0,6480.0,65.0,16658.0
2020-04-03,6:00 PM,Arunachal Pradesh,-,-,0,0,1,,,,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-04-04,6:00 PM,Arunachal Pradesh,-,-,0,0,1,,,,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-04-05,6:00 PM,Arunachal Pradesh,-,-,0,0,1,,,,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-04-06,6:00 PM,Arunachal Pradesh,-,-,0,0,1,,,,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-04-07,6:00 PM,Arunachal Pradesh,-,-,0,0,1,,,,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-04-08,5:00 PM,Arunachal Pradesh,-,-,0,0,1,,,,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-04-09,5:00 PM,Arunachal Pradesh,-,-,0,0,1,206.0,185.0,1.0,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-04-10,5:00 PM,Arunachal Pradesh,-,-,0,0,1,,,,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-04-11,5:00 PM,Arunachal Pradesh,-,-,0,0,1,,,,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-04-12,5:00 PM,Arunachal Pradesh,-,-,0,0,1,,,,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-04-13,5:00 PM,Arunachal Pradesh,-,-,0,0,1,,,,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-04-14,5:00 PM,Arunachal Pradesh,-,-,0,0,1,280.0,250.0,1.0,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-04-15,5:00 PM,Arunachal Pradesh,-,-,0,0,1,,,,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-04-16,5:00 PM,Arunachal Pradesh,-,-,0,0,1,,,,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-04-17,5:00 PM,Arunachal Pradesh,-,-,0,0,1,363.0,338.0,1.0,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-04-18,5:00 PM,Arunachal Pradesh,-,-,0,0,1,389.0,358.0,1.0,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-04-19,5:00 PM,Arunachal Pradesh,-,-,0,0,1,,,,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-04-20,5:00 PM,Arunachal Pradesh,-,-,0,0,1,439.0,405.0,1.0,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-04-21,5:00 PM,Arunachal Pradesh,-,-,1,0,1,454.0,433.0,1.0,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-04-22,5:00 PM,Arunachal Pradesh,-,-,1,0,1,496.0,441.0,2.0,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-04-23,5:00 PM,Arunachal Pradesh,-,-,1,0,1,,,,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-04-24,5:00 PM,Arunachal Pradesh,-,-,1,0,1,526.0,508.0,2.0,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-04-25,5:00 PM,Arunachal Pradesh,-,-,1,0,1,,,,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-04-26,5:00 PM,Arunachal Pradesh,-,-,1,0,1,568.0,529.0,2.0,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-04-27,5:00 PM,Arunachal Pradesh,-,-,1,0,1,584.0,566.0,2.0,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-04-28,5:00 PM,Arunachal Pradesh,-,-,1,0,1,610.0,581.0,2.0,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-04-29,5:00 PM,Arunachal Pradesh,-,-,1,0,1,662.0,595.0,2.0,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-04-30,5:00 PM,Arunachal Pradesh,-,-,1,0,1,694.0,656.0,2.0,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-05-01,5:00 PM,Arunachal Pradesh,-,-,1,0,1,724.0,692.0,2.0,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-05-02,5:00 PM,Arunachal Pradesh,-,-,1,0,1,,,,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-05-03,5:00 PM,Arunachal Pradesh,-,-,1,0,1,810.0,761.0,2.0,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-05-04,5:00 PM,Arunachal Pradesh,-,-,1,0,1,869.0,762.0,2.0,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-05-05,5:00 PM,Arunachal Pradesh,-,-,1,0,1,970.0,814.0,2.0,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-05-06,8:00 AM,Arunachal Pradesh,-,-,1,0,1,1039.0,857.0,2.0,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-05-07,8:00 AM,Arunachal Pradesh,-,-,1,0,1,1144.0,952.0,2.0,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-05-08,8:00 AM,Arunachal Pradesh,-,-,1,0,1,1354.0,1015.0,2.0,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-05-09,8:00 AM,Arunachal Pradesh,-,-,1,0,1,1597.0,1266.0,2.0,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-05-10,8:00 AM,Arunachal Pradesh,-,-,1,0,1,1823.0,1363.0,2.0,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-05-11,8:00 AM,Arunachal Pradesh,-,-,1,0,1,2078.0,1538.0,2.0,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-05-12,8:00 AM,Arunachal Pradesh,-,-,1,0,1,2257.0,1798.0,2.0,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-05-13,8:00 AM,Arunachal Pradesh,-,-,1,0,1,2483.0,1902.0,2.0,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-05-14,8:00 AM,Arunachal Pradesh,-,-,1,0,1,2677.0,2233.0,2.0,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-05-15,8:00 AM,Arunachal Pradesh,-,-,1,0,1,2942.0,2546.0,2.0,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-05-16,8:00 AM,Arunachal Pradesh,-,-,1,0,1,3163.0,2861.0,2.0,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-05-17,8:00 AM,Arunachal Pradesh,-,-,1,0,1,3349.0,2966.0,2.0,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-05-18,8:00 AM,Arunachal Pradesh,-,-,1,0,1,3662.0,3166.0,2.0,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-05-19,8:00 AM,Arunachal Pradesh,-,-,1,0,1,3941.0,3392.0,2.0,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-05-20,8:00 AM,Arunachal Pradesh,-,-,1,0,1,4157.0,3710.0,2.0,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-05-21,8:00 AM,Arunachal Pradesh,-,-,1,0,1,4438.0,3963.0,2.0,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-05-22,8:00 AM,Arunachal Pradesh,-,-,1,0,1,4844.0,4211.0,2.0,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-05-23,8:00 AM,Arunachal Pradesh,-,-,1,0,1,5206.0,4340.0,2.0,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-05-24,8:00 AM,Arunachal Pradesh,-,-,1,0,1,5428.0,4552.0,2.0,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-05-25,8:00 AM,Arunachal Pradesh,-,-,1,0,1,5997.0,4941.0,2.0,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-05-26,8:00 AM,Arunachal Pradesh,-,-,1,0,2,6319.0,5083.0,2.0,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-05-27,8:00 AM,Arunachal Pradesh,-,-,1,0,2,6436.0,5405.0,2.0,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-05-28,8:00 AM,Arunachal Pradesh,-,-,1,0,2,6984.0,5677.0,3.0,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-05-29,8:00 AM,Arunachal Pradesh,-,-,1,0,2,7488.0,6268.0,3.0,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-05-30,8:00 AM,Arunachal Pradesh,-,-,1,0,3,8017.0,6675.0,4.0,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-05-31,8:00 AM,Arunachal Pradesh,-,-,1,0,4,,,,1383727.0,1066358.0,317369.0,"83,743 km2 (32,333 sq mi)",17/km2 (44/sq mi),938.0,122,62.0,,15.0,199.0,2320.0,208.0,2136.0,10.0,268.0
2020-04-01,7:30 PM,Assam,-,-,0,0,1,,,,31205576.0,26807034.0,4398542.0,"78,438 km2 (30,285 sq mi)","397/km2 (1,030/sq mi)",954.0,1007,166.0,14.0,33.0,1220.0,19115.0,1176.0,10944.0,50.0,6198.0
2020-04-02,6:00 PM,Assam,-,-,0,0,5,962.0,819.0,16.0,31205576.0,26807034.0,4398542.0,"78,438 km2 (30,285 sq mi)","397/km2 (1,030/sq mi)",954.0,1007,166.0,14.0,33.0,1220.0,19115.0,1176.0,10944.0,50.0,6198.0
2020-04-03,6:00 PM,Assam,-,-,0,0,16,,,,31205576.0,26807034.0,4398542.0,"78,438 km2 (30,285 sq mi)","397/km2 (1,030/sq mi)",954.0,1007,166.0,14.0,33.0,1220.0,19115.0,1176.0,10944.0,50.0,6198.0
2020-04-04,6:00 PM,Assam,-,-,0,0,24,,,,31205576.0,26807034.0,4398542.0,"78,438 km2 (30,285 sq mi)","397/km2 (1,030/sq mi)",954.0,1007,166.0,14.0,33.0,1220.0,19115.0,1176.0,10944.0,50.0,6198.0
2020-04-05,6:00 PM,Assam,-,-,0,0,26,,,,31205576.0,26807034.0,4398542.0,"78,438 km2 (30,285 sq mi)","397/km2 (1,030/sq mi)",954.0,1007,166.0,14.0,33.0,1220.0,19115.0,1176.0,10944.0,50.0,6198.0
2020-04-06,6:00 PM,Assam,-,-,0,0,26,,,,31205576.0,26807034.0,4398542.0,"78,438 km2 (30,285 sq mi)","397/km2 (1,030/sq mi)",954.0,1007,166.0,14.0,33.0,1220.0,19115.0,1176.0,10944.0,50.0,6198.0
2020-04-07,6:00 PM,Assam,-,-,0,0,26,,,,31205576.0,26807034.0,4398542.0,"78,438 km2 (30,285 sq mi)","397/km2 (1,030/sq mi)",954.0,1007,166.0,14.0,33.0,1220.0,19115.0,1176.0,10944.0,50.0,6198.0
